RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location
1058824,2016381429,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2016,10/19/2016 07:00:00 PM,10/21/2016 03:04:00 PM,E THOMAS ST / 18 AV E,C,C2,7600.2005,-122.308738708,47.620491028,"(47.620491028, -122.308738708)"
1058847,2016381429,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2016,10/19/2016 07:00:00 PM,10/20/2016 08:15:00 PM,E THOMAS ST / 18 AV E,C,C2,7600.2005,-122.308738708,47.620491028,"(47.620491028, -122.308738708)"
1059869,2016351021,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/27/2016,09/27/2016 12:40:00 PM,09/27/2016 03:20:00 PM,4XX BLOCK OF 26 AV E,C,C2,7700.2008,-122.298774719,47.623126984,"(47.623126984, -122.298774719)"
1059957,2016352601,1313,0,ASSLT-NONAGG,1300,ASSAULT,09/28/2016,09/28/2016 07:02:00 PM,,25XX BLOCK OF W MONTLAKE PL E,C,C2,6200.2016,-122.305770874,47.642684937,"(47.642684937, -122.305770874)"
1061013,2016379996,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/20/2016,10/17/2016 10:00:00 PM,10/18/2016 10:00:00 AM,18XX BLOCK OF 20 AV,C,C2,7900.5000,-122.306091309,47.617881775,"(47.617881775, -122.306091309)"
1061526,2016386881,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/25/2016,10/25/2016 07:58:00 PM,,20XX BLOCK OF 18 AV E,C,C2,6200.3000,-122.309036255,47.638309479,"(47.638309479, -122.309036255)"
1061552,2016386928,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/25/2016,10/25/2016 08:30:00 AM,10/25/2016 08:49:00 PM,12XX BLOCK OF PARKSIDE DR E,C,C2,6300.4007,-122.290527344,47.632568359,"(47.632568359, -122.290527344)"
1061842,2016372290,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/14/2016,10/13/2016 07:30:00 PM,10/13/2016 10:00:00 PM,17XX BLOCK OF E REPUBLICAN ST,C,C2,7600.3001,-122.309333801,47.623249054,"(47.623249054, -122.309333801)"
1062012,2016351021,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/27/2016,09/27/2016 12:40:00 PM,09/27/2016 03:20:00 PM,4XX BLOCK OF 26 AV E,C,C2,7700.2008,-122.298774719,47.623126984,"(47.623126984, -122.298774719)"
1062014,2016386928,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/25/2016,10/25/2016 08:30:00 AM,10/25/2016 08:49:00 PM,12XX BLOCK OF PARKSIDE DR E,C,C2,6300.4007,-122.290527344,47.632568359,"(47.632568359, -122.290527344)"
1062046,2016368120,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/10/2016,10/08/2016 06:00:00 AM,10/10/2016 10:45:00 PM,11XX BLOCK OF 21 AV E,C,C2,6400.3007,-122.304740906,47.629631042,"(47.629631042, -122.304740906)"
1062248,2016378909,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/19/2016,10/19/2016 06:45:00 AM,10/19/2016 03:30:00 PM,9XX BLOCK OF 17 AV E,C,C2,6400.2006,-122.309951782,47.627773285,"(47.627773285, -122.309951782)"
1062705,2016388224,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/26/2016,10/23/2016 07:00:00 PM,10/24/2016 08:00:00 AM,20XX BLOCK OF 26 AV E,C,C2,6200.1046,-122.299423218,47.638710022,"(47.638710022, -122.299423218)"
1062735,2016242522,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,07/07/2016,07/07/2016 04:05:00 AM,,40XX BLOCK OF E MADISON ST,C,C2,6300.3018,-122.280464172,47.634128571,"(47.634128571, -122.280464172)"
1062840,2016388650,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/27/2016,10/26/2016 09:00:00 PM,10/27/2016 06:00:00 AM,E DENNY WY / E MADISON ST,C,C2,7900.1000,-122.304161072,47.618083954,"(47.618083954, -122.304161072)"
1062904,2016379996,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/20/2016,10/17/2016 10:00:00 PM,10/18/2016 10:00:00 AM,18XX BLOCK OF 20 AV,C,C2,7900.5000,-122.306091309,47.617881775,"(47.617881775, -122.306091309)"
1063334,2016381429,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2016,10/19/2016 07:00:00 PM,10/20/2016 08:15:00 PM,E THOMAS ST / 18 AV E,C,C2,7600.2005,-122.308738708,47.620491028,"(47.620491028, -122.308738708)"
1063479,2016388650,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/27/2016,10/26/2016 09:00:00 PM,10/27/2016 06:00:00 AM,E DENNY WY / E MADISON ST,C,C2,7900.1000,-122.304161072,47.618083954,"(47.618083954, -122.304161072)"
1063850,2016388650,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/27/2016,10/26/2016 09:00:00 PM,10/27/2016 06:00:00 AM,E DENNY WY / E MADISON ST,C,C2,7900.1000,-122.304161072,47.618083954,"(47.618083954, -122.304161072)"
1064434,201660646,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,02/19/2016,02/19/2016 09:34:00 PM,,SR520 WB / LAKE WASHINGTON SHORE,C,C2,6200.1007,-122.298416138,47.644859314,"(47.644859314, -122.298416138)"
1064708,2015391048,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,11/08/2015,11/08/2015 04:07:00 PM,,25XX BLOCK OF EVERETT AV E,C,C2,6100.2021,-122.314231873,47.641963959,"(47.641963959, -122.314231873)"
1065286,2016351021,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/27/2016,09/27/2016 12:40:00 PM,09/27/2016 03:20:00 PM,4XX BLOCK OF 26 AV E,C,C2,7700.2008,-122.298774719,47.623126984,"(47.623126984, -122.298774719)"
1065310,2016362865,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/06/2016,10/06/2016 02:10:00 PM,10/06/2016 04:33:00 PM,4XX BLOCK OF 26 AV E,C,C2,7700.2008,-122.298774719,47.623126984,"(47.623126984, -122.298774719)"
1065407,2016393905,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/31/2016,10/28/2016 12:00:00 PM,10/31/2016 08:30:00 AM,15XX BLOCK OF E CALHOUN ST,C,C2,6100.2022,-122.310966492,47.641025543,"(47.641025543, -122.310966492)"
1065505,2016393905,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/31/2016,10/28/2016 12:00:00 PM,10/31/2016 08:30:00 AM,15XX BLOCK OF E CALHOUN ST,C,C2,6100.2022,-122.310966492,47.641025543,"(47.641025543, -122.310966492)"
1065630,2016381429,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2016,10/19/2016 07:00:00 PM,10/20/2016 08:15:00 PM,E THOMAS ST / 18 AV E,C,C2,7600.2005,-122.308738708,47.620491028,"(47.620491028, -122.308738708)"
1065646,2016381429,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2016,10/19/2016 07:00:00 PM,10/20/2016 08:15:00 PM,E THOMAS ST / 18 AV E,C,C2,7600.2005,-122.308738708,47.620491028,"(47.620491028, -122.308738708)"
1065696,2016393905,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/31/2016,10/28/2016 12:00:00 PM,10/31/2016 08:30:00 AM,15XX BLOCK OF E CALHOUN ST,C,C2,6100.2022,-122.310966492,47.641025543,"(47.641025543, -122.310966492)"
1065704,2016381429,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2016,10/19/2016 07:00:00 PM,10/20/2016 08:15:00 PM,E THOMAS ST / 18 AV E,C,C2,7600.2005,-122.308738708,47.620491028,"(47.620491028, -122.308738708)"
1263059,2017308344,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,08/20/2017,08/18/2017 11:00:00 AM,08/18/2017 06:00:00 PM,4XX BLOCK OF 18 AV E,C,C2,7600.3000,-122.308700562,47.622657776,"(47.622657776, -122.308700562)"
1065873,2016381429,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2016,10/19/2016 07:00:00 PM,10/20/2016 08:15:00 PM,E THOMAS ST / 18 AV E,C,C2,7600.2005,-122.308738708,47.620491028,"(47.620491028, -122.308738708)"
1066131,2016147900,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,04/29/2016,04/28/2016 10:30:00 PM,04/29/2016 08:20:00 AM,1XX BLOCK OF 20 AV E,C,C2,7600.2007,-122.30606842,47.619083405,"(47.619083405, -122.30606842)"
1066181,2016393905,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/31/2016,10/28/2016 12:00:00 PM,10/31/2016 08:30:00 AM,15XX BLOCK OF E CALHOUN ST,C,C2,6100.2022,-122.310966492,47.641025543,"(47.641025543, -122.310966492)"
1066671,2016381429,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2016,10/19/2016 07:00:00 PM,10/20/2016 08:15:00 PM,E THOMAS ST / 18 AV E,C,C2,7600.2005,-122.308738708,47.620491028,"(47.620491028, -122.308738708)"
1066818,2016397685,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,11/03/2016,11/03/2016 05:01:00 AM,,4XX BLOCK OF 24 AV E,C,C2,7700.2006,-122.30116272,47.623519897,"(47.623519897, -122.30116272)"
1066876,2016381429,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2016,10/19/2016 07:00:00 PM,10/20/2016 08:15:00 PM,E THOMAS ST / 18 AV E,C,C2,7600.2005,-122.308738708,47.620491028,"(47.620491028, -122.308738708)"
1067537,2016398904,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,11/04/2016,11/04/2016 12:10:00 AM,,17 AV / E OLIVE ST,C,C2,7900.4001,-122.310150146,47.616443634,"(47.616443634, -122.310150146)"
1072081,2016405630,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,11/09/2016,11/08/2016 10:00:00 PM,11/09/2016 03:00:00 AM,15XX BLOCK OF 17 AV E,C,C2,6200.3001,-122.309883118,47.633216858,"(47.633216858, -122.309883118)"
1067920,2016395485,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/01/2016,09/22/2016 12:01:00 AM,10/26/2016 11:59:00 PM,22XX BLOCK OF 40 AV E,C,C2,6300.3006,-122.281913757,47.639228821,"(47.639228821, -122.281913757)"
1263072,2017308433,1203,3,ROBBERY-BUSINESS-BODYFORCE,1200,ROBBERY,08/20/2017,08/20/2017 02:41:00 PM,,41XX BLOCK OF E MADISON ST,C,C2,6300.1019,-122.279022217,47.635097504,"(47.635097504, -122.279022217)"
1069234,2016393905,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/31/2016,10/28/2016 12:00:00 PM,10/31/2016 08:30:00 AM,15XX BLOCK OF E CALHOUN ST,C,C2,6100.2022,-122.310966492,47.641025543,"(47.641025543, -122.310966492)"
1069527,2016397685,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,11/03/2016,11/03/2016 05:01:00 AM,,4XX BLOCK OF 24 AV E,C,C2,7700.2006,-122.30116272,47.623519897,"(47.623519897, -122.30116272)"
1069921,2016360721,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/05/2016,10/04/2016 09:00:00 PM,10/05/2016 05:30:00 AM,11XX BLOCK OF 20 AV E,C,C2,6400.3007,-122.306015015,47.629638672,"(47.629638672, -122.306015015)"
1069798,2016403764,1313,0,ASSLT-NONAGG,1300,ASSAULT,11/07/2016,11/07/2016 09:00:00 PM,,E MADISON ST / 27 AV E,C,C2,7700.2012,-122.297271729,47.622741699,"(47.622741699, -122.297271729)"
1069970,201660646,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,02/19/2016,02/19/2016 09:34:00 PM,,SR520 WB / LAKE WASHINGTON SHORE,C,C2,6200.1007,-122.298416138,47.644859314,"(47.644859314, -122.298416138)"
1070708,2016404684,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/08/2016,11/08/2016 04:06:00 AM,,29XX BLOCK OF E MADISON ST,C,C2,6200.1053,-122.293777466,47.625110626,"(47.625110626, -122.293777466)"
1071224,2016351021,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/27/2016,09/27/2016 12:40:00 PM,09/27/2016 03:20:00 PM,4XX BLOCK OF 26 AV E,C,C2,7700.2008,-122.298774719,47.623126984,"(47.623126984, -122.298774719)"
1071268,2016398904,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,11/04/2016,11/04/2016 12:10:00 AM,,17 AV / E OLIVE ST,C,C2,7900.4001,-122.310150146,47.616443634,"(47.616443634, -122.310150146)"
1071315,2016405630,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,11/09/2016,11/08/2016 10:00:00 PM,11/09/2016 03:00:00 AM,15XX BLOCK OF 17 AV E,C,C2,6200.3001,-122.309883118,47.633216858,"(47.633216858, -122.309883118)"
1071384,2016378909,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/19/2016,10/19/2016 06:45:00 AM,10/19/2016 03:30:00 PM,9XX BLOCK OF 17 AV E,C,C2,6400.2006,-122.309951782,47.627773285,"(47.627773285, -122.309951782)"
1071437,2016395485,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/01/2016,09/22/2016 12:01:00 AM,10/26/2016 11:59:00 PM,22XX BLOCK OF 40 AV E,C,C2,6300.3006,-122.281913757,47.639228821,"(47.639228821, -122.281913757)"
1072098,2016381429,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2016,10/19/2016 07:00:00 PM,10/20/2016 08:15:00 PM,E THOMAS ST / 18 AV E,C,C2,7600.2005,-122.308738708,47.620491028,"(47.620491028, -122.308738708)"
1071657,2016404684,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/08/2016,11/08/2016 04:06:00 AM,,29XX BLOCK OF E MADISON ST,C,C2,6200.1053,-122.293777466,47.625110626,"(47.625110626, -122.293777466)"
1071781,2016381429,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2016,10/19/2016 07:00:00 PM,10/20/2016 08:15:00 PM,E THOMAS ST / 18 AV E,C,C2,7600.2005,-122.308738708,47.620491028,"(47.620491028, -122.308738708)"
1071928,2016398904,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,11/04/2016,11/04/2016 12:10:00 AM,,17 AV / E OLIVE ST,C,C2,7900.4001,-122.310150146,47.616443634,"(47.616443634, -122.310150146)"
1072632,2016408658,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,11/11/2016,11/11/2016 03:00:00 PM,11/11/2016 03:15:00 PM,4XX BLOCK OF 18 AV E,C,C2,7600.3001,-122.308700562,47.622657776,"(47.622657776, -122.308700562)"
1072131,2016405394,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/09/2016,11/09/2016 01:00:00 AM,,1XX BLOCK OF 21 AV E,C,C2,7600.2009,-122.304756165,47.619358063,"(47.619358063, -122.304756165)"
1072139,2016405630,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,11/09/2016,11/08/2016 10:00:00 PM,11/09/2016 03:00:00 AM,15XX BLOCK OF 17 AV E,C,C2,6200.3001,-122.309883118,47.633216858,"(47.633216858, -122.309883118)"
1072496,2016404684,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/08/2016,11/08/2016 04:06:00 AM,,29XX BLOCK OF E MADISON ST,C,C2,6200.1053,-122.293777466,47.625110626,"(47.625110626, -122.293777466)"
1072502,2016398904,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,11/04/2016,11/04/2016 12:10:00 AM,,17 AV / E OLIVE ST,C,C2,7900.4001,-122.310150146,47.616443634,"(47.616443634, -122.310150146)"
1072647,2016408195,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/11/2016,11/11/2016 03:48:00 AM,11/11/2016 03:53:00 AM,26XX BLOCK OF 22 AV E,C,C2,6200.2011,-122.303794861,47.643428802,"(47.643428802, -122.303794861)"
1072949,2016275833,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,08/01/2016,08/01/2016 06:16:00 AM,08/01/2016 06:31:00 AM,22XX BLOCK OF 24 AV E,C,C2,6200.2036,-122.301940918,47.639122009,"(47.639122009, -122.301940918)"
1073056,2016409953,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/12/2016,11/12/2016 08:30:00 AM,11/12/2016 03:15:00 PM,1XX BLOCK OF 21 AV E,C,C2,7600.2009,-122.304756165,47.619358063,"(47.619358063, -122.304756165)"
1073086,2016409953,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/12/2016,11/12/2016 12:20:00 PM,11/12/2016 03:15:00 PM,1XX BLOCK OF 21 AV E,C,C2,7600.2009,-122.304756165,47.619358063,"(47.619358063, -122.304756165)"
1073111,2016275833,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,08/01/2016,08/01/2016 06:16:00 AM,08/01/2016 06:31:00 AM,22XX BLOCK OF 24 AV E,C,C2,6200.2036,-122.301940918,47.639122009,"(47.639122009, -122.301940918)"
1073237,2016410857,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,11/13/2016,11/12/2016 04:00:00 PM,11/13/2016 10:45:00 AM,6XX BLOCK OF 29 AV E,C,C2,6200.1053,-122.295532227,47.62461853,"(47.62461853, -122.295532227)"
1073223,2016410857,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,11/13/2016,11/12/2016 04:00:00 PM,11/13/2016 10:45:00 AM,6XX BLOCK OF 29 AV E,C,C2,6200.1053,-122.295532227,47.62461853,"(47.62461853, -122.295532227)"
1074506,2016351021,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/27/2016,09/27/2016 12:40:00 PM,09/27/2016 03:20:00 PM,4XX BLOCK OF 26 AV E,C,C2,7700.2008,-122.298774719,47.623126984,"(47.623126984, -122.298774719)"
1073367,2016409953,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/12/2016,11/12/2016 12:20:00 PM,11/12/2016 03:15:00 PM,1XX BLOCK OF 21 AV E,C,C2,7600.2009,-122.304756165,47.619358063,"(47.619358063, -122.304756165)"
1073450,2016405394,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/09/2016,11/09/2016 01:00:00 AM,,1XX BLOCK OF 21 AV E,C,C2,7600.2009,-122.304756165,47.619358063,"(47.619358063, -122.304756165)"
1073651,2016404684,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/08/2016,11/08/2016 04:06:00 AM,,29XX BLOCK OF E MADISON ST,C,C2,6200.1053,-122.293777466,47.625110626,"(47.625110626, -122.293777466)"
1073719,2016409953,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/12/2016,11/12/2016 12:20:00 PM,11/12/2016 03:15:00 PM,1XX BLOCK OF 21 AV E,C,C2,7600.2009,-122.304756165,47.619358063,"(47.619358063, -122.304756165)"
1073722,2016408195,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/11/2016,11/11/2016 03:48:00 AM,11/11/2016 03:53:00 AM,26XX BLOCK OF 22 AV E,C,C2,6200.2011,-122.303794861,47.643428802,"(47.643428802, -122.303794861)"
1073870,201660646,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,02/19/2016,02/19/2016 09:34:00 PM,,SR520 WB / LAKE WASHINGTON SHORE,C,C2,6200.1007,-122.298416138,47.644859314,"(47.644859314, -122.298416138)"
1073944,2016404684,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/08/2016,11/08/2016 04:06:00 AM,,29XX BLOCK OF E MADISON ST,C,C2,6200.1053,-122.293777466,47.625110626,"(47.625110626, -122.293777466)"
1074003,201660646,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,02/19/2016,02/19/2016 09:34:00 PM,,SR520 WB / LAKE WASHINGTON SHORE,C,C2,6200.1007,-122.298416138,47.644859314,"(47.644859314, -122.298416138)"
1074164,2016411807,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,11/14/2016,11/13/2016 09:30:00 AM,11/13/2016 03:30:00 PM,16 AV E / E GARFIELD ST,C,C2,6200.3004,-122.311195374,47.634120941,"(47.634120941, -122.311195374)"
1074187,2016411698,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/14/2016,11/08/2016 06:30:00 PM,11/14/2016 08:00:00 AM,4XX BLOCK OF 19 AV E,C,C2,7600.3000,-122.307312012,47.622638702,"(47.622638702, -122.307312012)"
1074255,2016412529,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,11/14/2016,11/14/2016 10:20:00 PM,,LAKE WASHINGTON BV E / ARBORETUM DR E,C,C2,6200.1055,-122.294082642,47.62815094,"(47.62815094, -122.294082642)"
1074245,2016411698,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/14/2016,11/08/2016 06:30:00 PM,11/14/2016 08:00:00 AM,4XX BLOCK OF 19 AV E,C,C2,7600.3000,-122.307312012,47.622638702,"(47.622638702, -122.307312012)"
1074293,2016411698,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/14/2016,11/08/2016 06:30:00 PM,11/14/2016 08:00:00 AM,4XX BLOCK OF 19 AV E,C,C2,7600.3000,-122.307312012,47.622638702,"(47.622638702, -122.307312012)"
1074319,2016409953,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/12/2016,11/12/2016 12:20:00 PM,11/12/2016 03:15:00 PM,1XX BLOCK OF 21 AV E,C,C2,7600.2009,-122.304756165,47.619358063,"(47.619358063, -122.304756165)"
1074409,2016404684,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/08/2016,11/08/2016 04:06:00 AM,,29XX BLOCK OF E MADISON ST,C,C2,6200.1053,-122.293777466,47.625110626,"(47.625110626, -122.293777466)"
1074453,2016323410,1211,0,ROBBERY-BANK-GUN,1200,ROBBERY,09/06/2016,09/06/2016 03:35:00 PM,,40XX BLOCK OF E MADISON ST,C,C2,6300.3018,-122.280464172,47.634128571,"(47.634128571, -122.280464172)"
1074542,2016362865,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/06/2016,10/06/2016 02:10:00 PM,10/06/2016 04:33:00 PM,4XX BLOCK OF 26 AV E,C,C2,7700.2008,-122.298774719,47.623126984,"(47.623126984, -122.298774719)"
1074551,2016411698,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/14/2016,11/08/2016 06:30:00 PM,11/14/2016 08:00:00 AM,4XX BLOCK OF 19 AV E,C,C2,7600.3000,-122.307312012,47.622638702,"(47.622638702, -122.307312012)"
1074621,2016351021,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/27/2016,09/27/2016 12:40:00 PM,09/27/2016 03:20:00 PM,4XX BLOCK OF 26 AV E,C,C2,7700.2008,-122.298774719,47.623126984,"(47.623126984, -122.298774719)"
1074640,2016386928,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/25/2016,10/25/2016 08:30:00 AM,10/25/2016 08:49:00 PM,12XX BLOCK OF PARKSIDE DR E,C,C2,6300.4007,-122.290527344,47.632568359,"(47.632568359, -122.290527344)"
1074690,2016395485,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/01/2016,09/22/2016 12:01:00 AM,10/26/2016 11:59:00 PM,22XX BLOCK OF 40 AV E,C,C2,6300.3006,-122.281913757,47.639228821,"(47.639228821, -122.281913757)"
1074822,2016412930,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,11/15/2016,11/14/2016 08:00:00 PM,11/15/2016 08:00:00 AM,20XX BLOCK OF 41 AV E,C,C2,6300.1018,-122.27961731,47.638038635,"(47.638038635, -122.27961731)"
1074859,2016405394,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/09/2016,11/09/2016 01:00:00 AM,,1XX BLOCK OF 21 AV E,C,C2,7600.2009,-122.304756165,47.619358063,"(47.619358063, -122.304756165)"
1074888,2016412702,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/15/2016,11/15/2016 03:56:00 AM,,28XX BLOCK OF E MADISON ST,C,C2,7700.2000,-122.295829773,47.623714447,"(47.623714447, -122.295829773)"
1075144,2016351021,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,09/27/2016,09/27/2016 12:40:00 PM,09/27/2016 03:20:00 PM,4XX BLOCK OF 26 AV E,C,C2,7700.2008,-122.298774719,47.623126984,"(47.623126984, -122.298774719)"
1075493,2016405394,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/09/2016,11/09/2016 01:00:00 AM,,1XX BLOCK OF 21 AV E,C,C2,7600.2009,-122.304756165,47.619358063,"(47.619358063, -122.304756165)"
1075572,2016409953,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/12/2016,11/12/2016 12:20:00 PM,11/12/2016 03:15:00 PM,1XX BLOCK OF 21 AV E,C,C2,7600.2009,-122.304756165,47.619358063,"(47.619358063, -122.304756165)"
1075892,2016412702,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/15/2016,11/15/2016 03:56:00 AM,,28XX BLOCK OF E MADISON ST,C,C2,7700.2000,-122.295829773,47.623714447,"(47.623714447, -122.295829773)"
1075930,2016412930,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,11/15/2016,11/14/2016 08:00:00 PM,11/15/2016 08:00:00 AM,20XX BLOCK OF 41 AV E,C,C2,6300.1018,-122.27961731,47.638038635,"(47.638038635, -122.27961731)"
1076070,2016412930,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,11/15/2016,11/14/2016 08:00:00 PM,11/15/2016 08:00:00 AM,20XX BLOCK OF 41 AV E,C,C2,6300.1018,-122.27961731,47.638038635,"(47.638038635, -122.27961731)"
1076131,2016415249,1313,0,ASSLT-NONAGG,1300,ASSAULT,11/16/2016,11/16/2016 10:57:00 PM,,27XX BLOCK OF E MADISON ST,C,C2,7700.2010,-122.296852112,47.623031616,"(47.623031616, -122.296852112)"
1076365,2016409953,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/12/2016,11/12/2016 12:20:00 PM,11/12/2016 03:15:00 PM,1XX BLOCK OF 21 AV E,C,C2,7600.2009,-122.304756165,47.619358063,"(47.619358063, -122.304756165)"
1076474,2016411698,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/14/2016,11/08/2016 06:30:00 PM,11/14/2016 08:00:00 AM,4XX BLOCK OF 19 AV E,C,C2,7600.3000,-122.307312012,47.622638702,"(47.622638702, -122.307312012)"
1076689,2016395485,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,11/01/2016,09/22/2016 12:01:00 AM,10/26/2016 11:59:00 PM,22XX BLOCK OF 40 AV E,C,C2,6300.3006,-122.281913757,47.639228821,"(47.639228821, -122.281913757)"
1076708,2016416244,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,11/17/2016,11/14/2016 11:00:00 PM,11/17/2016 04:00:00 PM,20XX BLOCK OF E NEWTON ST,C,C2,6200.2032,-122.304779053,47.638729095,"(47.638729095, -122.304779053)"
